,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,year,month
10,1736800520.0,2015-04-03 00:00:00,662500.0,3.0,2.5,3560.0,9796.0,1.0,,0.0,3.0,8.0,1860.0,1700.0,1965.0,0.0,98007.0,47.6007,-122.145,2210.0,8925.0,2015.0,4.0
11,9212900260.0,2014-05-27 00:00:00,468000.0,2.0,1.0,1160.0,6000.0,1.0,0.0,0.0,4.0,7.0,860.0,300.0,1942.0,0.0,98115.0,47.69,-122.292,1330.0,6000.0,2014.0,5.0
12,114101516.0,2014-05-28 00:00:00,310000.0,3.0,1.0,1430.0,19901.0,1.5,0.0,0.0,4.0,7.0,1430.0,0.0,1927.0,0.0,98028.0,47.7558,-122.229,1780.0,12697.0,2014.0,5.0
13,6054650070.0,2014-10-07 00:00:00,400000.0,3.0,1.75,1370.0,9680.0,1.0,0.0,0.0,4.0,7.0,1370.0,0.0,1977.0,0.0,98074.0,47.6127,-122.045,1370.0,10208.0,2014.0,10.0
14,1175000570.0,2015-03-12 00:00:00,530000.0,5.0,2.0,1810.0,4850.0,1.5,0.0,0.0,3.0,7.0,1810.0,0.0,1900.0,0.0,98107.0,47.67,-122.39399999999999,1360.0,4850.0,2015.0,3.0
15,9297300055.0,2015-01-24 00:00:00,650000.0,4.0,3.0,2950.0,5000.0,2.0,0.0,3.0,3.0,9.0,1980.0,970.0,1979.0,0.0,98126.0,47.5714,-122.375,2140.0,4000.0,2015.0,1.0
16,1875500060.0,2014-07-31 00:00:00,395000.0,3.0,2.0,1890.0,14040.0,2.0,0.0,0.0,3.0,7.0,1890.0,0.0,1994.0,0.0,98019.0,47.7277,-121.962,1890.0,14018.0,2014.0,7.0
17,6865200140.0,2014-05-29 00:00:00,485000.0,4.0,1.0,1600.0,4300.0,1.5,0.0,0.0,4.0,7.0,1600.0,0.0,1916.0,0.0,98103.0,47.6648,-122.34299999999999,1610.0,4300.0,2014.0,5.0
18,16000397.0,2014-12-05 00:00:00,189000.0,2.0,1.0,1200.0,9850.0,1.0,0.0,0.0,4.0,7.0,1200.0,?,1921.0,0.0,98002.0,47.3089,-122.21,1060.0,5095.0,2014.0,12.0
19,7983200060.0,2015-04-24 00:00:00,230000.0,3.0,1.0,1250.0,9774.0,1.0,0.0,0.0,4.0,7.0,1250.0,0.0,1969.0,0.0,98003.0,47.3343,-122.306,1280.0,8850.0,2015.0,4.0
20,6300500875.0,2014-05-14 00:00:00,385000.0,4.0,1.75,1620.0,4980.0,1.0,0.0,0.0,4.0,7.0,860.0,760.0,1947.0,0.0,98133.0,47.7025,-122.34100000000001,1400.0,4980.0,2014.0,5.0
21,2524049179.0,2014-08-26 00:00:00,2000000.0,3.0,2.75,3050.0,44867.0,1.0,0.0,4.0,3.0,9.0,2330.0,720.0,1968.0,0.0,98040.0,47.5316,-122.23299999999999,4110.0,20336.0,2014.0,8.0
22,7137970340.0,2014-07-03 00:00:00,285000.0,5.0,2.5,2270.0,6300.0,2.0,0.0,0.0,3.0,8.0,2270.0,0.0,1995.0,0.0,98092.0,47.3266,-122.169,2240.0,7005.0,2014.0,7.0
23,8091400200.0,2014-05-16 00:00:00,252700.0,2.0,1.5,1070.0,9643.0,1.0,,0.0,3.0,7.0,1070.0,0.0,1985.0,0.0,98030.0,47.3533,-122.166,1220.0,8386.0,2014.0,5.0
24,3814700200.0,2014-11-20 00:00:00,329000.0,3.0,2.25,2450.0,6500.0,2.0,0.0,0.0,4.0,8.0,2450.0,0.0,1985.0,0.0,98030.0,47.3739,-122.17200000000001,2200.0,6865.0,2014.0,11.0
25,1202000200.0,2014-11-03 00:00:00,233000.0,3.0,2.0,1710.0,4697.0,1.5,0.0,0.0,5.0,6.0,1710.0,0.0,1941.0,0.0,98002.0,47.3048,-122.21799999999999,1030.0,4705.0,2014.0,11.0
26,1794500383.0,2014-06-26 00:00:00,937000.0,3.0,1.75,2450.0,2691.0,2.0,0.0,0.0,3.0,8.0,1750.0,700.0,1915.0,0.0,98119.0,47.6386,-122.36,1760.0,3573.0,2014.0,6.0
27,3303700376.0,2014-12-01 00:00:00,667000.0,3.0,1.0,1400.0,1581.0,1.5,0.0,0.0,5.0,8.0,1400.0,0.0,1909.0,0.0,98112.0,47.6221,-122.314,1860.0,3861.0,2014.0,12.0
28,5101402488.0,2014-06-24 00:00:00,438000.0,3.0,1.75,1520.0,6380.0,1.0,0.0,0.0,3.0,7.0,790.0,730.0,1948.0,0.0,98115.0,47.695,-122.304,1520.0,6235.0,2014.0,6.0
29,1873100390.0,2015-03-02 00:00:00,719000.0,4.0,2.5,2570.0,7173.0,2.0,0.0,0.0,3.0,8.0,2570.0,0.0,2005.0,0.0,98052.0,47.7073,-122.11,2630.0,6026.0,2015.0,3.0
30,8562750320.0,2014-11-10 00:00:00,580500.0,3.0,2.5,2320.0,3980.0,2.0,0.0,0.0,3.0,8.0,2320.0,0.0,2003.0,0.0,98027.0,47.5391,-122.07,2580.0,3980.0,2014.0,11.0
31,2426039314.0,2014-12-01 00:00:00,280000.0,2.0,1.5,1190.0,1265.0,3.0,0.0,0.0,3.0,7.0,1190.0,0.0,2005.0,0.0,98133.0,47.7274,-122.35700000000001,1390.0,1756.0,2014.0,12.0
32,461000390.0,2014-06-24 00:00:00,687500.0,4.0,1.75,2330.0,5000.0,1.5,0.0,0.0,4.0,7.0,1510.0,820.0,1929.0,0.0,98117.0,47.6823,-122.368,1460.0,5000.0,2014.0,6.0
33,7589200193.0,2014-11-10 00:00:00,535000.0,3.0,1.0,1090.0,3000.0,1.5,0.0,0.0,4.0,8.0,1090.0,0.0,1929.0,0.0,98117.0,47.6889,-122.375,1570.0,5080.0,2014.0,11.0
34,7955080270.0,2014-12-03 00:00:00,322500.0,4.0,2.75,2060.0,6659.0,1.0,0.0,0.0,3.0,7.0,1280.0,780.0,1981.0,0.0,98058.0,47.4276,-122.15700000000001,2020.0,8720.0,2014.0,12.0
35,9547205180.0,2014-06-13 00:00:00,696000.0,3.0,2.5,2300.0,3060.0,1.5,0.0,0.0,3.0,8.0,1510.0,790.0,1930.0,3.0,98115.0,47.6827,-122.31,1590.0,3264.0,2014.0,6.0
36,9435300030.0,2014-05-28 00:00:00,550000.0,4.0,1.0,1660.0,34848.0,1.0,0.0,0.0,1.0,5.0,930.0,730.0,1933.0,0.0,98052.0,47.6621,-122.132,2160.0,11467.0,2014.0,5.0
37,2768000400.0,2014-12-30 00:00:00,640000.0,4.0,2.0,2360.0,6000.0,2.0,0.0,0.0,4.0,8.0,2360.0,0.0,1904.0,0.0,98107.0,47.6702,-122.36200000000001,1730.0,4700.0,2014.0,12.0
38,7895500070.0,2015-02-13 00:00:00,240000.0,4.0,1.0,1220.0,8075.0,1.0,0.0,0.0,2.0,7.0,890.0,330.0,1969.0,0.0,98001.0,47.3341,-122.28200000000001,1290.0,7800.0,2015.0,2.0
39,2078500320.0,2014-06-20 00:00:00,605000.0,4.0,2.5,2620.0,7553.0,2.0,0.0,0.0,3.0,8.0,2620.0,0.0,1996.0,0.0,98056.0,47.5301,-122.18,2620.0,11884.0,2014.0,6.0
40,5547700270.0,2014-07-15 00:00:00,625000.0,4.0,2.5,2570.0,5520.0,2.0,,0.0,3.0,9.0,2570.0,0.0,2000.0,0.0,98074.0,47.6145,-122.027,2470.0,5669.0,2014.0,7.0
41,7766200013.0,2014-08-11 00:00:00,775000.0,4.0,2.25,4220.0,24186.0,1.0,0.0,0.0,3.0,8.0,2600.0,1620.0,1984.0,0.0,98166.0,47.445,-122.34700000000001,2410.0,30617.0,2014.0,8.0
42,7203220400.0,2014-07-07 00:00:00,861990.0,5.0,2.75,3595.0,5639.0,2.0,0.0,0.0,3.0,9.0,3595.0,?,2014.0,0.0,98053.0,47.6848,-122.016,3625.0,5639.0,2014.0,7.0
43,9270200160.0,2014-10-28 00:00:00,685000.0,3.0,1.0,1570.0,2280.0,2.0,0.0,0.0,3.0,7.0,1570.0,0.0,1922.0,0.0,98119.0,47.6413,-122.36399999999999,1580.0,2640.0,2014.0,10.0
44,1432701230.0,2014-07-29 00:00:00,309000.0,3.0,1.0,1280.0,9656.0,1.0,0.0,0.0,4.0,6.0,920.0,360.0,1959.0,0.0,98058.0,47.4485,-122.175,1340.0,8808.0,2014.0,7.0
45,8035350320.0,2014-07-18 00:00:00,488000.0,3.0,2.5,3160.0,13603.0,2.0,0.0,0.0,3.0,8.0,3160.0,0.0,2003.0,0.0,98019.0,47.7443,-121.977,3050.0,9232.0,2014.0,7.0
46,8945200830.0,2015-03-25 00:00:00,210490.0,3.0,1.0,990.0,8528.0,1.0,0.0,0.0,3.0,6.0,990.0,0.0,1966.0,0.0,98023.0,47.3066,-122.37100000000001,1228.0,8840.0,2015.0,3.0
47,4178300310.0,2014-07-16 00:00:00,785000.0,4.0,2.5,2290.0,13416.0,2.0,0.0,0.0,4.0,9.0,2290.0,0.0,1981.0,0.0,98007.0,47.6194,-122.15100000000001,2680.0,13685.0,2014.0,7.0
48,9215400105.0,2015-04-28 00:00:00,450000.0,3.0,1.75,1250.0,5963.0,1.0,0.0,0.0,4.0,7.0,1250.0,0.0,1953.0,0.0,98115.0,47.6796,-122.301,970.0,5100.0,2015.0,4.0
49,822039084.0,2015-03-11 00:00:00,1350000.0,3.0,2.5,2753.0,65005.0,1.0,1.0,2.0,5.0,9.0,2165.0,588.0,1953.0,0.0,98070.0,47.4041,-122.45100000000001,2680.0,72513.0,2015.0,3.0
50,5245600105.0,2014-09-16 00:00:00,228000.0,3.0,1.0,1190.0,9199.0,1.0,0.0,0.0,3.0,7.0,1190.0,0.0,1955.0,0.0,98148.0,47.4258,-122.322,1190.0,9364.0,2014.0,9.0
51,7231300125.0,2015-02-17 00:00:00,345000.0,5.0,2.5,3150.0,9134.0,1.0,0.0,0.0,4.0,8.0,1640.0,1510.0,1966.0,0.0,98056.0,47.4934,-122.189,1990.0,9133.0,2015.0,2.0
52,7518505990.0,2014-12-31 00:00:00,600000.0,3.0,1.75,1410.0,4080.0,1.0,0.0,0.0,4.0,7.0,1000.0,410.0,1950.0,0.0,98117.0,47.6808,-122.384,1410.0,4080.0,2014.0,12.0
53,3626039271.0,2015-02-05 00:00:00,585000.0,2.0,1.75,1980.0,8550.0,1.0,0.0,0.0,3.0,7.0,990.0,990.0,1981.0,0.0,98117.0,47.6989,-122.369,1480.0,6738.0,2015.0,2.0
54,4217401195.0,2015-03-03 00:00:00,920000.0,5.0,2.25,2730.0,6000.0,1.5,0.0,0.0,3.0,8.0,2130.0,600.0,1927.0,0.0,98105.0,47.6571,-122.281,2730.0,6000.0,2015.0,3.0
55,9822700295.0,2014-05-12 00:00:00,885000.0,4.0,2.5,2830.0,5000.0,2.0,,0.0,3.0,9.0,2830.0,0.0,1995.0,0.0,98105.0,47.6597,-122.29,1950.0,5000.0,2014.0,5.0
56,9478500640.0,2014-08-19 00:00:00,292500.0,4.0,2.5,2250.0,4495.0,2.0,0.0,0.0,3.0,7.0,2250.0,0.0,2008.0,0.0,98042.0,47.3663,-122.11399999999999,2250.0,4500.0,2014.0,8.0
57,2799800710.0,2015-04-07 00:00:00,301000.0,3.0,2.5,2420.0,4750.0,2.0,0.0,0.0,3.0,8.0,2420.0,0.0,2003.0,0.0,98042.0,47.3663,-122.12200000000001,2690.0,4750.0,2015.0,4.0
58,7922800400.0,2014-08-27 00:00:00,951000.0,5.0,3.25,3250.0,14342.0,2.0,0.0,4.0,4.0,8.0,3250.0,0.0,1968.0,0.0,98008.0,47.588,-122.116,2960.0,11044.0,2014.0,8.0
59,8079040320.0,2015-02-23 00:00:00,430000.0,4.0,3.0,1850.0,9976.0,2.0,0.0,0.0,3.0,8.0,1850.0,0.0,1991.0,0.0,98059.0,47.5059,-122.149,2270.0,8542.0,2015.0,2.0
60,1516000055.0,2014-12-10 00:00:00,650000.0,3.0,2.25,2150.0,21235.0,1.0,,3.0,4.0,8.0,1590.0,560.0,1959.0,0.0,98166.0,47.4336,-122.339,2570.0,18900.0,2014.0,12.0
61,9558200045.0,2014-08-28 00:00:00,289000.0,3.0,1.75,1260.0,8400.0,1.0,0.0,0.0,3.0,7.0,1260.0,0.0,1954.0,0.0,98148.0,47.4366,-122.335,1290.0,8750.0,2014.0,8.0
62,5072410070.0,2014-10-21 00:00:00,505000.0,3.0,1.75,2519.0,8690.0,2.0,,0.0,5.0,8.0,2519.0,0.0,1973.0,0.0,98166.0,47.4428,-122.344,2500.0,9500.0,2014.0,10.0
63,9528102996.0,2014-12-07 00:00:00,549000.0,3.0,1.75,1540.0,1044.0,3.0,0.0,0.0,3.0,8.0,1540.0,0.0,2014.0,0.0,98115.0,47.6765,-122.32,1580.0,3090.0,2014.0,12.0
64,1189001180.0,2014-06-03 00:00:00,425000.0,3.0,2.25,1660.0,6000.0,1.0,0.0,0.0,3.0,7.0,1110.0,550.0,1979.0,0.0,98122.0,47.6113,-122.29700000000001,1440.0,4080.0,2014.0,6.0
65,3253500160.0,2014-11-20 00:00:00,317625.0,3.0,2.75,2770.0,3809.0,1.5,0.0,0.0,5.0,7.0,1770.0,1000.0,1925.0,0.0,98144.0,47.5747,-122.304,1440.0,4000.0,2014.0,11.0
66,3394100030.0,2014-09-09 00:00:00,975000.0,4.0,2.5,2720.0,11049.0,2.0,,0.0,3.0,10.0,2720.0,0.0,1989.0,0.0,98004.0,47.5815,-122.19200000000001,2750.0,11049.0,2014.0,9.0
67,3717000160.0,2014-10-09 00:00:00,287000.0,4.0,2.5,2240.0,4648.0,2.0,0.0,0.0,3.0,7.0,2240.0,0.0,2005.0,0.0,98001.0,47.3378,-122.257,2221.0,4557.0,2014.0,10.0
68,1274500060.0,2014-08-25 00:00:00,204000.0,3.0,1.0,1000.0,12070.0,1.0,0.0,0.0,4.0,7.0,1000.0,0.0,1968.0,0.0,98042.0,47.3621,-122.11,1010.0,12635.0,2014.0,8.0
69,1802000060.0,2014-06-12 00:00:00,1330000.0,5.0,2.25,3200.0,20158.0,1.0,0.0,0.0,3.0,8.0,1600.0,1600.0,1965.0,0.0,98004.0,47.6303,-122.215,3390.0,20158.0,2014.0,6.0
70,1525059190.0,2014-09-12 00:00:00,1040000.0,5.0,3.25,4770.0,50094.0,1.0,0.0,0.0,4.0,11.0,3070.0,1700.0,1973.0,0.0,98005.0,47.6525,-122.16,3530.0,38917.0,2014.0,9.0
71,1049000060.0,2015-01-05 00:00:00,325000.0,3.0,2.0,1260.0,5612.0,1.0,0.0,0.0,4.0,7.0,1260.0,0.0,1972.0,0.0,98034.0,47.7362,-122.179,1640.0,4745.0,2015.0,1.0
72,8820901275.0,2014-06-10 00:00:00,571000.0,4.0,2.0,2750.0,7807.0,1.5,0.0,0.0,5.0,7.0,2250.0,500.0,1916.0,0.0,98125.0,47.7168,-122.287,1510.0,7807.0,2014.0,6.0
73,5416510140.0,2014-07-10 00:00:00,360000.0,4.0,2.5,2380.0,5000.0,2.0,0.0,0.0,3.0,8.0,2380.0,0.0,2005.0,0.0,98038.0,47.3608,-122.036,2420.0,5000.0,2014.0,7.0
74,3444100400.0,2015-03-16 00:00:00,349000.0,3.0,1.75,1790.0,50529.0,1.0,0.0,0.0,5.0,7.0,1090.0,700.0,1965.0,0.0,98042.0,47.3511,-122.073,1940.0,50529.0,2015.0,3.0
75,3276920270.0,2014-11-05 00:00:00,832500.0,4.0,4.0,3430.0,35102.0,2.0,0.0,0.0,4.0,10.0,2390.0,1040.0,1986.0,0.0,98075.0,47.5822,-121.98700000000001,3240.0,35020.0,2014.0,11.0
76,4036801170.0,2014-10-13 00:00:00,380000.0,4.0,1.75,1760.0,7300.0,1.0,0.0,0.0,3.0,7.0,880.0,880.0,1956.0,0.0,98008.0,47.6034,-122.125,1680.0,7500.0,2014.0,10.0
77,2391600320.0,2015-04-20 00:00:00,480000.0,3.0,1.0,1040.0,5060.0,1.0,0.0,0.0,3.0,7.0,1040.0,0.0,1941.0,0.0,98116.0,47.5636,-122.39399999999999,890.0,5060.0,2015.0,4.0
78,6300000287.0,2014-06-09 00:00:00,410000.0,3.0,1.0,1410.0,5060.0,1.0,0.0,0.0,4.0,7.0,910.0,500.0,1956.0,0.0,98133.0,47.7073,-122.34,1130.0,5693.0,2014.0,6.0
79,1531000030.0,2015-03-23 00:00:00,720000.0,4.0,2.5,3450.0,39683.0,2.0,0.0,0.0,3.0,10.0,3450.0,?,2002.0,0.0,98010.0,47.342,-122.025,3350.0,39750.0,2015.0,3.0
80,5104520400.0,2014-12-02 00:00:00,390000.0,3.0,2.5,2350.0,5100.0,2.0,0.0,0.0,3.0,8.0,2350.0,0.0,2003.0,0.0,98038.0,47.3512,-122.008,2350.0,5363.0,2014.0,12.0
81,7437100340.0,2014-12-22 00:00:00,360000.0,4.0,2.5,1900.0,5889.0,2.0,0.0,0.0,3.0,7.0,1900.0,0.0,1992.0,0.0,98038.0,47.349,-122.031,1870.0,6405.0,2014.0,12.0
82,9418400240.0,2014-10-28 00:00:00,355000.0,2.0,1.0,2020.0,6720.0,1.0,0.0,0.0,3.0,7.0,1010.0,1010.0,1948.0,0.0,98118.0,47.5474,-122.291,1720.0,6720.0,2014.0,10.0
83,1523059105.0,2015-01-28 00:00:00,356000.0,3.0,1.5,1680.0,8712.0,1.0,0.0,0.0,3.0,8.0,1680.0,0.0,1964.0,0.0,98059.0,47.4811,-122.149,1850.0,8797.0,2015.0,1.0
84,1133000671.0,2014-06-02 00:00:00,315000.0,3.0,1.0,960.0,6634.0,1.0,0.0,0.0,3.0,6.0,960.0,0.0,1952.0,0.0,98125.0,47.7264,-122.31,1570.0,7203.0,2014.0,6.0
85,4232902595.0,2014-11-14 00:00:00,940000.0,3.0,1.5,2140.0,3600.0,2.0,0.0,0.0,3.0,9.0,1900.0,240.0,1925.0,0.0,98119.0,47.6337,-122.365,2020.0,4800.0,2014.0,11.0
86,2599001200.0,2014-11-03 00:00:00,305000.0,5.0,2.25,2660.0,8400.0,1.5,0.0,0.0,5.0,7.0,2660.0,0.0,1961.0,0.0,98092.0,47.2909,-122.189,1590.0,8165.0,2014.0,11.0
87,3342103156.0,2014-06-18 00:00:00,461000.0,3.0,3.25,2770.0,6278.0,2.0,,0.0,3.0,9.0,1980.0,790.0,2006.0,0.0,98056.0,47.5228,-122.199,1900.0,7349.0,2014.0,6.0
88,1332700270.0,2014-05-19 00:00:00,215000.0,2.0,2.25,1610.0,2040.0,2.0,0.0,0.0,4.0,7.0,1610.0,0.0,1979.0,0.0,98056.0,47.518,-122.194,1950.0,2025.0,2014.0,5.0
89,3869900162.0,2014-09-04 00:00:00,335000.0,2.0,1.75,1030.0,1066.0,2.0,0.0,0.0,3.0,7.0,765.0,265.0,2006.0,0.0,98136.0,47.5394,-122.387,1030.0,1106.0,2014.0,9.0
90,2791500270.0,2014-05-22 00:00:00,243500.0,4.0,2.5,1980.0,7403.0,2.0,0.0,0.0,3.0,7.0,1980.0,0.0,1988.0,0.0,98023.0,47.2897,-122.37200000000001,1980.0,7510.0,2014.0,5.0
91,5036300431.0,2015-03-11 00:00:00,1100000.0,5.0,2.75,3520.0,6353.0,2.0,0.0,0.0,4.0,10.0,3520.0,0.0,2001.0,0.0,98199.0,47.6506,-122.391,2520.0,6250.0,2015.0,3.0
92,4168000060.0,2015-02-26 00:00:00,153000.0,3.0,1.0,1200.0,10500.0,1.0,0.0,0.0,3.0,7.0,1200.0,0.0,1962.0,0.0,98023.0,47.321999999999996,-122.351,1350.0,10500.0,2015.0,2.0
93,6021501535.0,2014-07-25 00:00:00,430000.0,3.0,1.5,1580.0,5000.0,1.0,0.0,0.0,3.0,8.0,1290.0,290.0,1939.0,0.0,98117.0,47.687,-122.38600000000001,1570.0,4500.0,2014.0,7.0
94,6021501535.0,2014-12-23 00:00:00,700000.0,3.0,1.5,1580.0,5000.0,1.0,0.0,0.0,3.0,8.0,1290.0,290.0,1939.0,0.0,98117.0,47.687,-122.38600000000001,1570.0,4500.0,2014.0,12.0
95,1483300570.0,2014-09-08 00:00:00,905000.0,4.0,2.5,3300.0,10250.0,1.0,0.0,0.0,3.0,7.0,2390.0,910.0,1946.0,2.0,98040.0,47.5873,-122.249,1950.0,6045.0,2014.0,9.0
96,3422049190.0,2015-03-30 00:00:00,247500.0,3.0,1.75,1960.0,15681.0,1.0,0.0,0.0,3.0,7.0,1960.0,0.0,1967.0,0.0,98032.0,47.3576,-122.277,1750.0,15616.0,2015.0,3.0
97,1099611230.0,2014-09-12 00:00:00,199000.0,4.0,1.5,1160.0,6400.0,1.0,0.0,0.0,4.0,7.0,1160.0,0.0,1975.0,0.0,98023.0,47.3036,-122.37799999999999,1160.0,6400.0,2014.0,9.0
98,722079104.0,2014-07-11 00:00:00,314000.0,3.0,1.75,1810.0,41800.0,1.0,0.0,0.0,5.0,7.0,1210.0,600.0,1980.0,0.0,98038.0,47.4109,-121.958,1650.0,135036.0,2014.0,7.0
99,7338200240.0,2014-05-16 00:00:00,437500.0,3.0,2.5,2320.0,36847.0,2.0,0.0,2.0,3.0,9.0,2320.0,0.0,1992.0,0.0,98045.0,47.4838,-121.714,2550.0,35065.0,2014.0,5.0
100,1952200240.0,2014-06-11 00:00:00,850830.0,3.0,2.5,2070.0,13241.0,1.5,0.0,0.0,5.0,9.0,1270.0,800.0,1910.0,0.0,98102.0,47.6415,-122.315,2200.0,4500.0,2014.0,6.0
101,5200100125.0,2014-10-27 00:00:00,555000.0,3.0,2.0,1980.0,3478.0,1.5,0.0,0.0,4.0,7.0,1440.0,540.0,1929.0,0.0,98117.0,47.6775,-122.37200000000001,1610.0,3478.0,2014.0,10.0
102,7214720075.0,2014-12-12 00:00:00,699950.0,3.0,2.25,2190.0,107593.0,2.0,0.0,0.0,4.0,8.0,2190.0,0.0,1983.0,0.0,98077.0,47.7731,-122.08,2570.0,47777.0,2014.0,12.0
103,2450000295.0,2014-10-07 00:00:00,1090000.0,3.0,2.5,2920.0,8113.0,2.0,0.0,0.0,3.0,8.0,2920.0,0.0,1950.0,4.0,98004.0,47.5814,-122.196,2370.0,8113.0,2014.0,10.0
104,6197800045.0,2014-09-24 00:00:00,290000.0,3.0,1.0,1210.0,33919.0,1.0,0.0,0.0,3.0,7.0,1210.0,0.0,1954.0,0.0,98058.0,47.4375,-122.184,1640.0,14910.0,2014.0,9.0
105,1328310370.0,2015-04-02 00:00:00,375000.0,3.0,2.5,2340.0,10005.0,1.0,,0.0,4.0,8.0,1460.0,880.0,1978.0,0.0,98058.0,47.4431,-122.133,2250.0,8162.0,2015.0,4.0
106,546000875.0,2014-05-23 00:00:00,460000.0,3.0,1.0,1670.0,4005.0,1.5,0.0,0.0,4.0,7.0,1170.0,500.0,1939.0,0.0,98117.0,47.6878,-122.38,1240.0,4005.0,2014.0,5.0
107,3530510041.0,2014-07-23 00:00:00,188500.0,2.0,1.75,1240.0,2493.0,1.0,0.0,0.0,4.0,8.0,1240.0,0.0,1985.0,0.0,98198.0,47.3813,-122.322,1270.0,4966.0,2014.0,7.0
108,1853000400.0,2015-03-05 00:00:00,680000.0,4.0,2.5,3140.0,28037.0,2.0,0.0,0.0,4.0,10.0,3140.0,0.0,1991.0,0.0,98077.0,47.7304,-122.08200000000001,2990.0,35001.0,2015.0,3.0
109,3134100116.0,2014-08-27 00:00:00,470000.0,5.0,1.75,2030.0,12342.0,2.0,0.0,0.0,4.0,7.0,2030.0,0.0,1942.0,0.0,98052.0,47.6417,-122.109,2500.0,9433.0,2014.0,8.0
110,9545230140.0,2014-07-25 00:00:00,597750.0,4.0,2.5,2310.0,9624.0,2.0,0.0,0.0,3.0,8.0,2310.0,0.0,1984.0,0.0,98027.0,47.5386,-122.053,1940.0,9636.0,2014.0,7.0
111,3362400511.0,2015-03-04 00:00:00,570000.0,3.0,1.75,1260.0,3328.0,1.0,0.0,0.0,5.0,6.0,700.0,560.0,1905.0,0.0,98103.0,47.6823,-122.34899999999999,1380.0,3536.0,2015.0,3.0
112,2525310310.0,2014-09-16 00:00:00,272500.0,3.0,1.75,1540.0,12600.0,1.0,0.0,0.0,4.0,7.0,1160.0,?,1980.0,0.0,98038.0,47.3624,-122.031,1540.0,11656.0,2014.0,9.0
113,6126500060.0,2014-11-24 00:00:00,329950.0,3.0,1.75,2080.0,5969.0,1.0,0.0,2.0,3.0,7.0,1080.0,1000.0,1971.0,0.0,98108.0,47.5474,-122.295,2090.0,5500.0,2014.0,11.0
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,3626039325.0,2014-11-21 00:00:00,740500.0,3.0,3.5,4380.0,6350.0,2.0,0.0,0.0,3.0,8.0,2780.0,?,1900.0,0.0,98117.0,47.6981,-122.368,1830.0,6350.0,2014.0,11.0
116,3362400431.0,2014-06-26 00:00:00,518500.0,3.0,3.5,1590.0,1102.0,3.0,0.0,0.0,3.0,8.0,1590.0,0.0,2010.0,0.0,98103.0,47.6824,-122.34700000000001,1620.0,3166.0,2014.0,6.0
